id;title;tagnames;author_id;body;node_type;parent_id;abs_parent_id;added_at;score;state_string;last_edited_id;last_activity_by_id;last_activity_at;active_revision_id;extra;extra_ref_id;extra_count;marked
12002848;;cs258 ;100041323;"<p>Your solution returns right values. IMHO it's simple too slow. Easy takes 5 sec and hard - 14.<br>
Try to optimize it a little. For example solve_sudoku calls check_sudoku which makes full check inclusive sanity checks, but grid dimensions or cells value type / range will be never changed.</p>";comment;12002841;12002220;2012-07-17 22:24:30.293541+00;0;;\N;100041323;2012-07-17 22:24:30.293541+00;12003887;\N;\N;0;f
12002859;;cs258 ;100018920;"<p>Thanks for that tester! It did not crash my solver except for the timeout which I adjusted. It took my solver 7.5 minutes to work all the puzzles in your test. I need to see where all that time is going.</p>
<p>Solver basically works.  Elapsed time = 8<br>
   0 broken puzzles 0 fails and 0 passes.  1000 puzzles left<br>
   100 broken puzzles 64 fails and 36 passes.  900 puzzles left<br>
   200 broken puzzles 136 fails and 64 passes.  800 puzzles left<br>
   300 broken puzzles 210 fails and 90 passes.  700 puzzles left<br>
   400 broken puzzles 287 fails and 113 passes.  600 puzzles left<br>
   500 broken puzzles 359 fails and 141 passes.  500 puzzles left<br>
   600 broken puzzles 432 fails and 168 passes.  400 puzzles left<br>
   700 broken puzzles 502 fails and 198 passes.  300 puzzles left<br>
   800 broken puzzles 570 fails and 230 passes.  200 puzzles left<br>
   900 broken puzzles 642 fails and 258 passes.  100 puzzles left<br>
   Passed fuzzer with 1000 tests with 716 fails and 284 passes in 447    seconds  </p>
<p>real    7m37.709s<br>
   user    7m33.200s<br>
   sys     0m2.600s</p>";comment;12002858;12002220;2012-07-18 00:19:37.646844+00;0;;12027969;100018920;2012-07-18 00:21:05.199055+00;12003903;\N;\N;0;f
12002869;;cs258 ;100025468;"<p><a href=""http://forums.udacity.com/users/100018920/bill-barry""><a href=""http://forums.udacity.com/users/100018920/bill-barry"">@Bill Barry</a></a>: Can you run my code to see where anything crashes? It is the link in the answer: <a href=""http://forums.udacity.com/cs258/questions/2220/problem-set-3-code-thread/2272"" rel=""nofollow"">http://forums.udacity.com/cs258/questions/2220/problem-set-3-code-thread/2272</a> (https://gist.github.com/3095535)</p>";comment;12002858;12002220;2012-07-18 02:34:44.097359+00;0;;\N;100025468;2012-07-18 02:34:44.097359+00;12003915;\N;\N;0;f
12002914;;cs258 ;100031056;"<p>From the ""try"" documentation:</p>
<hr>
<h2>If finally is present, it specifies a â€˜cleanupâ€™ handler. The try clause is executed, including any except and else clauses. If an exception occurs in any of the clauses and is not handled, the exception is temporarily saved. The finally clause is executed. If there is a saved exception, it is re-raised at the end of the finally clause. If the finally clause raises another exception or executes a return or break statement, the saved exception is lost. The exception information is not available to the program during execution of the finally clause.</h2>
<p>So, upon entry to finally, if an exception had been raised but not handled by an ""except"" clause, it's saved, to give the finally clause a chance to clean up.  I can see why that would be useful.  And that if the finally clause does a ""raise"", ""return"" or ""break"", that saved exception will be discarded quietly.  Otherwise, at the end of the finally clause, that saved exception will then be taken.</p>
<p>When I originally read this, I got the impression the finally clause will execute and then exceptions will be handled.  My interpretation was if code called from the finally clause does a ""raise"" (but not in the finally clause directly), it will not be taken right away?  But that's probably not the right interpretation.</p>
<p>And I just now realized my code has a race condition before the try block as well, where the alarm could occur before entering the try clause.  So the alarm setting has to be moved into the try block.  Which makes cleanup even more difficult since a different exception could occur before the alarm setting occurred, so the save alarm variable won't always be valid.</p>";comment;12002913;12002912;2012-07-19 22:01:35.070954+00;0;;\N;100031056;2012-07-19 22:01:35.070954+00;12003987;\N;\N;0;f
12002915;;cs258 ;100059995;"<p>I'm not quite sure what you're trying to say with that comment. I can't tell if you're trying to contest what I told you, or if you're agreeing with it.</p>
<p>I did read that documentation before I responded to you, and it doesn't contradict what I told you in any way. I even did a few experiments to verify my understanding of things before I responded, and the results matched up to my understanding of the documentation.</p>
<p>If there's an <em>unhandled</em> exception in a try, except, or else clause then the exception is saved, the finally clause is executed in full (if it exists), and the saved exception is re-raised after the finally clause has finished executing. This ensures that the finally clause gets called no matter what.</p>
<p>If, however, an exception is raised within the finally clause itself, it is raised immediately, <em>not</em> saved until the end of the finally clause and then raised. If this exception is not handled, this results not only in the immediate termination of the finally clause but also in the loss of any previously saved unhandled exception that would have been raised after the finally clause finished.</p>
<p>In any event, all this actually has no relevance to the problem you were trying to solve. I was simply trying to correct a misunderstanding that I saw in your prose, not a bug in your code. For the solution to your actual problem with your code, take a look at the second snippet in my answer. It should fully solve your problem.</p>";comment;12002913;12002912;2012-07-19 22:32:37.877942+00;0;;12028982;100059995;2012-07-19 23:06:49.408003+00;12003994;\N;\N;0;f
12002942;;cs258 ;100012879;<p>The reason I mentioned it is because the pdf is generated from the powerpoint file, and it's not very well done as you can see in the first page where the monkey covers the text, it happens many more times in the file. The problem is that the powerpoint file has disappeared even from Miller's website so we can't check the quality of the powerpoint conversion because I read that the original file comes for Keynote. So so far the best sources are the videos from youtube</p>;comment;12002937;12002887;2012-07-20 10:57:53.009346+00;0;;\N;100012879;2012-07-20 10:57:53.009346+00;12004026;\N;\N;0;f
12002949;;cs258 ;100073209;"<p>Fuzz Testing for Dummies:</p>
<p><a href=""http://www.us-cert.gov/control_systems/icsjwg/presentations/spring2011/ag_16b_ICSJWG_Spring_2011_Conf_Manion_Orlando.pdf"" rel=""nofollow"">http://www.us-cert.gov/control_systems/icsjwg/presentations/spring2011/ag_16b_ICSJWG_Spring_2011_Conf_Manion_Orlando.pdf</a></p>
<p>Very interesting introduction to Fuzz Testing</p>";comment;12002941;12002926;2012-07-20 14:17:19.325971+00;0;;12029227;100073209;2012-07-20 14:18:23.275515+00;12004036;\N;\N;0;f
12002974;;cs258 ;100020295;"<p>I forked your code to fuzz  ubuntu pdf reader evince : <a href=""https://gist.github.com/3154100"" rel=""nofollow"">https://gist.github.com/3154100</a></p>
<p>I don't think it really crashed, and i saw a bunch of errors like</p>
<p>Error (246099): Dictionary key must be a name object<br>
Error (246102): Dictionary key must be a name object<br>
Error (246136): Illegal character ')'<br>
Error: Couldn't find trailer dictionary<br>
Error: Couldn't read xref table<br>
Error: May not be a PDF file (continuing anyway)<br>
Error: PDF file is damaged - attempting to reconstruct xref table...<br>
Error: Couldn't find trailer dictionary<br>
Error: Couldn't read xref table<br>
Error: PDF file is damaged - attempting to reconstruct xref table...<br>
Error: Kid object (page 2) is not an indirect reference (integer)</p>
<p>And assertions failed in evince:<br>
(evince:8178): EvinceView-CRITICAL **: ev_document_model_set_document: assertion `EV_IS_DOCUMENT (document)' failed</p>
<p><strong> (evince:8178): CRITICAL </strong>: ev_sidebar_page_support_document: assertion `EV_IS_DOCUMENT (document)' failed</p>
<p>(evince:8178): EvinceDocument-CRITICAL **: ev_document_get_n_pages: assertion `EV_IS_DOCUMENT (document)' failed</p>
<p>and in glib :<br>
(evince:8596): GLib-GObject-CRITICAL **: g_object_ref: assertion `G_IS_OBJECT (object)' failed</p>
<p>(evince:8596): GLib-GObject-CRITICAL **: g_object_unref: assertion `G_IS_OBJECT (object)' failed</p>";comment;12002957;12002918;2012-07-21 01:03:54.382511+00;0;;\N;100020295;2012-07-21 01:03:54.382511+00;12004069;\N;\N;0;f
12003012;;cs258 ;100001468;"<p>""If you have a different fuzzer you'll find different bugs"" was also something Charlie Miller said. I think it makes sense to use a spectrum of fuzzing (from smart to dumb) if possible. <em>Since dumb fuzzing is much cheaper, if you're going to smart fuzz you might as well also dumb fuzz.</em></p>";comment;12002965;12002964;2012-07-21 21:29:50.460228+00;0;;\N;100001468;2012-07-21 21:29:50.460228+00;12004142;\N;\N;0;f
12003014;;cs258 ;100001468;<p>I <em>think</em> this is the what is required to actually get paid (for finding security bugs). Charlie Miller also has some talks about this part of the proceedings...</p>;comment;12003009;12002952;2012-07-21 21:36:32.450797+00;0;;\N;100001468;2012-07-21 21:36:32.450797+00;12004145;\N;\N;0;f
12003039;;cs258 ;100059995;"<p>Code written for Python 2 was never intended to run under Python 3 without modification. Many of the built-in functions and libraries were moved, reorganized, replaced, etc. There were changes in syntax; again lots of stuff changed, deprecated, removed...</p>
<p>So yes, I'm sure you did have problems if you were trying to run Python 2 examples under Python 3. All this was <em>intentional</em> though. In order to make improvements to the language, some old mistakes and warts needed to be corrected in a non-backwards-compatible way. The Python community had been saving up suggestions for these non-backwards-compatible improvements for ages with the intent of making these changes all at once during one big overhaul of the language.</p>
<p>There were a couple mis-steps with version 3.0 right out of the gate (which were fixed in subsequent updates), but nothing on the scale that you mention, at least not that I recall. Mostly it just sounds like you were trying to run Python 2 code under Python 3 and it wasn't working... which is actually a symptom of correct, not buggy, behavior.</p>
<p>You should take a look at the changes that were made going from 2 to 3: <a href=""http://docs.python.org/py3k/whatsnew/3.0.html"" rel=""nofollow"">http://docs.python.org/py3k/whatsnew/3.0.html</a></p>
<p>You can see that quite a lot was changed. If you take the time to peruse that document you'll have a fairly good idea of how to update any Python 2 examples to run under Python 3. If you don't want to invest the time in that though, you can just run any Python 2 code through the '2to3' tool, which in most cases will be able to translate your code for you.</p>";comment;12003036;12002976;2012-07-22 08:57:15.571769+00;0;;\N;100059995;2012-07-22 08:57:15.571769+00;12004184;\N;\N;0;f
12003066;;cs258 ;100018920;"<p>Yes, it would go much quicker if you could fuzz the image file, and pass that image file to a viewer without touching the filesystem. What you really need is some type of image server mode where you can continually pass image files to it without restarting it except for when you crash it. </p>
<p>You could pass the images to a browser with ajax. You write your application as a web app that constantly serves fuzzed images to a browser and try to crash the browser. Or maybe eog has some kind of server mode?</p>";comment;12003058;12003038;2012-07-22 21:14:50.242395+00;0;;12030273;100018920;2012-07-22 21:17:25.539961+00;12004230;\N;\N;0;f
12003067;;cs258 ;100000485;"<p>Upon searching for how to find program paths in Linux I learned that typing ""whereis program name"" in the terminal will show you its path.</p>
<p>So I solved that problem and I'm just about to start fuzzing xpdf for maybe a softer target. </p>
<p>I also figured out what was wrong with my windows attempt - I was inputting the wrong path. Figures it was something stupid like that! But at least I learned something new in the process.</p>";comment;12003026;12002967;2012-07-22 21:15:28.805984+00;0;;\N;100000485;2012-07-22 21:15:28.805984+00;12004229;\N;\N;0;f
12003068;;cs258 ;100110377;"<p>Hi, based on Åukasz PrzytuÅ‚a fuzzer, I applied the fuzzer to the linking phase of GCC (which calls finally ld). I place at <a href=""https://gist.github.com/3161095"" rel=""nofollow"">gist</a> the ugly code it resulted, but the nice thing is that it found a bug really fast, like in 10 iterations or so:</p>
<pre><code>/usr/bin/ld: BFD version 2.22.52.0.1-10.fc17 20120131 internal error, aborting at reloc.c line 6394 in bfd_generic_get_relocated_section_contents
/usr/bin/ld: Please report this bug.
</code></pre>
<p>And as commanded, I reported it.</p>
<p>So far, no other bug was found.</p>
<p>The important changes over 'normal' code, is that this need several input files, and it reads the list of files from a file. Finally when a bug appears, the used files are stored in a zip file.</p>";answer;12002918;12002918;2012-07-22 21:42:08.121032+00;1;(accepted);\N;100110377;2012-07-22 21:42:08.121032+00;12004231;\N;\N;0;t
12003071;;cs258 ;100016314;"<p>Hi <a href=""http://forums.udacity.com/users/100004871/kris-king""><a href=""http://forums.udacity.com/users/100004871/kris-king"">@Kris King</a></a>, I think it's a fine discussion as well.</p>
<p>As Prof John describes (one) way of using random testers, you write something, starting simple, and you look at the test cases created, and you think about what you are seeing, then you add some functionality to create better test cases, and on and on you go.  </p>
<p>In the process of doing this, I think you have the human doing what you are looking for above - the human needs to determine what portion of the testing the random tester is covering. </p>
<p>My experience is investments in enhancing your random tester leverage forward with less effort.</p>
<p>For discussion, let's assume we have a random tester and a test suite of 100 targeted test cases, and a spec that goes through many changes. Each time the spec changes I need to change the random tester and also look at and potentially change each of the 100 individual test cases. This quickly becomes time-consuming and tedious. It becomes less work, over time, to get the random tester to create those special test cases for you. It is more work up front to get your random tester to spit out the individual test capability, but much less work to port the capability forward as the spec changes, or from one generation of the product under test to the next. </p>
<p>I am not arguing for no individual test cases. Individual test cases may make lots of sense at the unit level, for example. I'm also not arguing for no individual test cases at the top level, maybe I want a few that run really quickly to detect that the latest build of the software under test has broken something really badly, and maybe I would want to run these individual cases before I run the random tester to ensure basic functionality is OK before I let the random tester loose on the SUT. </p>
<p>I am arguing to make the set of individual test cases as small as you can.</p>
<p>The approach here may also vary with where the SUT is in it's development. When the SUT is being developed for the first time, and is brand new, it's going to be easy to find bugs where you expect, pretty much all over the place. These early bugs can be found pretty much with any approach, because they are 'easy'. Individual test cases may work well for these early phases of testing. After the 'easy' bugs get fixed, and the SUT is mostly working, the bugs become more difficult to find. You</p>";comment;12003049;12003045;2012-07-22 22:31:35.34417+00;1;;12030292;100016314;2012-07-22 22:31:47.505287+00;12004235;\N;\N;0;f
12003124;;cs258 ;100001468;"<p><a href=""http://forums.udacity.com/users/100012556/andrew-turner""><a href=""http://forums.udacity.com/users/100012556/andrew-turner"">@Andrew</a></a> Indeed, it could return <code>1</code> (which would be <code>==True</code>), I would advocate always using <code>is</code> rather than <code>==</code> for these type of tests. </p>
<p><em>Also, asserts should not have ""side-effects"", so IMO a good idea is to</em> always have the assert line compare variables rather than calling any functions/methods e.g. <code>en1=q.enqueue(1); assert en1 is True</code>.</p>";comment;12003105;12001170;2012-07-25 11:44:07.639773+00;0;;\N;100001468;2012-07-25 11:44:07.639773+00;12004308;\N;\N;0;f
12003145;;cs258 ;100011737;"<p>first of all, I wanted to say that this was much more interesting than running on the sodukus.  I'd like to hear what others are using for bug reports.  (the released valgrind doesn't handle MacOSX applications well, although saw some posts that they may have some of the bugs fixed in the SVN repository)</p>
<p>Anyways, I tested on a MacSPICE, a MacOSX CAD program for circuit simulation.  I used the sample libraries provided with the program as my starting point, and fuzzed per the Charlie Miller / class video.  The program didn't like the normal unix path I was feeding it, so I needed to move the fuzzed file to an application-specific directory first, and then launch the program with the source file as an argument.  I added a very minor bit of logging to save the files that caused crashes:</p>
<pre><code>num_crashes = 0
...
process = subprocess.Popen([app,fuzz_output])
time.sleep(1)
crashed = process.poll()
if not crashed:
    process.terminate()
else:
    num_crashes = num_crashes + 1
    print ""Crash# "" + str(num_crashes) + "" for fuzzed file "" + file_choice
    log_crash_fname = ""crashed_fuzzfile_"" + str(num_crashes) + "".cir""
    open(log_crash_fname,'wb').write(buf)
</code></pre>
<p>After ~2k iterations, I'd had 5 crashes due to invalid memory execution attempts.  These were being caused by corruption of some arguments to some of the SPICE deck commands:</p>
<pre><code>* Normal line:
.disto dec 20 1.0e3 1.0e8 0.9

* Corrupted line:
.disto dec 20 1.0e3 1.0N8 0.9
</code></pre>
<p><strong>Update:</strong><br>
I had sent one of these bugs to the developer, and just got a nice note back indicating that he had found and fixed the cause of the crash.  And then he invited me to send any other bugs found (while also warning about the ability to construct and execute shell commands with certain inputs).   I did feel a bit guilty about sending the bug back to him, as in the scheme of things, crashing from an invalid input isn't as big of a deal for this type of program as, say, not running a valid analysis or giving an incorrect result.  I have really appreciated his ongoing development effort of this tool over the years (most non-commercial SPICE tools don't get too far from the crusty university code).  So, <em>cheapeau!!!</em> </p>
<p>Matt</p>";answer;12002918;12002918;2012-07-26 05:34:26.888958+00;3;(accepted);12031883;100011737;2012-07-26 13:58:05.65238+00;12004358;\N;\N;0;t
12003163;;cs258 ;100004871;"<p>Thanks for mentioning changes in specifications.  From your comments it is clear that tweaking the random tester due to spec changes is much easier then trying to tweak the hand-written testcases.  Also, it is easier to determine if testcases changes required due to spec changes are adequately done for a random tester.</p>
<p>Unit 5 includes more information about the test suite which addresses some of my concerns.  I'm still not quite sure why he doesn't include the random tester in the test suite.  I can see that if you want your test suite to produce predictable results you don't to include the random tester.  But it seems finding bugs is more important than having a test suite that is constant -- always testing the same thing.  But then again, in following Unit 5, when a random tester comes up with a bug, the procedure is to pare down the testcase to the minimum that produces the problem.  That testcase can be added to the test suite.  So, okay, I see now why a random tester would not be included in the test suite.</p>";comment;12003049;12003045;2012-07-26 19:03:28.199609+00;0;;\N;100004871;2012-07-26 19:03:28.199609+00;12004367;\N;\N;0;f
12003167;;cs258 ;100016314;"<p>Hi <a href=""http://forums.udacity.com/users/100004871/kris-king""><a href=""http://forums.udacity.com/users/100004871/kris-king"">@Kris King</a></a>, I agree with you in the inclusion of the random tester in the regression suite, for me also finding more bugs is more important than a constant regression suite.</p>
<p>Once the software/hardware under test is somewhat mature, my experience is that the primary regression is the random tester, supplemented by something else (could be a fixed regression suite) that acts as a 'sanity' check, in case your random tester has gone off into the bit bucket for some reason.</p>";comment;12003049;12003045;2012-07-26 21:10:12.062938+00;1;;\N;100016314;2012-07-26 21:10:12.062938+00;12004371;\N;\N;0;f
12003208;;cs258 ;100016366;"<p>ImageMagick however returns 0 for success or 1 for error, It has lots of error codes internally or for example in php, but for the command line utilities such as convert it's just plain old 0 or 1 :</p>
<p><a href=""http://www.imagemagick.org/script/command-line-tools.php"" rel=""nofollow"">http://www.imagemagick.org/script/command-line-tools.php</a>: </p>
<blockquote>
<p>The ImageMagick command-line tools exit with a status of 0 if the command line<br>
arguments have a proper syntax and no problems are encountered. Expect a descriptive <br>
message and an exit status of 1 if any exception occurs such as improper syntax, a <br>
problem reading or writing an image, or any other problem that prevents the command <br>
from completing successfully.</p>
</blockquote>
<p>In which case you can Identify that convert failed with Popen poll() etc, but not how so you do need to check stderr on exit to see if it failed nicely or not.</p>";comment;12003192;12003038;2012-07-28 20:10:18.074775+00;0;;\N;100016366;2012-07-28 20:10:18.074775+00;12004425;\N;\N;0;f
12003234;;cs258 ;100118130;<p>I agree with your answers except to say, in the first part of my question, I did not mean the 487 was a bad choice because of its speed. I was thinking that the calculation which said the error would be found in a day was based on the speed of the SUT, and I thought, at the time of writing, the speed calculation should have been based on the speed of the oracle. Anyway, a minor point, and I may have been wrong about that point as well since I forgot that the 487 was a separate floating point processor.</p>;comment;12003209;12003201;2012-07-30 02:06:30.03362+00;1;;\N;100118130;2012-07-30 02:06:30.03362+00;12004463;\N;\N;0;f
12003238;;cs258 ;100072702;<p>You don't have to communicate. At all. You just need to collect results of FP computations on the same sample program from Pentium and from 486, and compare them. Simple as that =)</p>;comment;12003233;12003201;2012-07-30 18:07:14.744022+00;0;;\N;100072702;2012-07-30 18:07:14.744022+00;12004469;\N;\N;0;f
12003241;;cs258 ;100031056;<p>You're merely delaying the communications overhead.  Writing to a local disk is communications overhead.  Around 1992 (when Pentium came out), disks maxed out at about 1MB/sec.  FDIV results in a 10-byte result.  Assume on the 486 and Pentium system we use pseudo-random numbers from the same seed, so all we need are the results.  At 1MB/sec, we can write to the local disk at 100,000 results/second.  FDIV on Pentium took 39 clocks, and Pentium released at 60MHz.  So we're limited by disk speed to write the results.  At 100,000 results per second, that leave 600-39=561 clocks to do FP emulation of FDIV.  This is trivial, emulation can be done at least twice that fast without even being carefully optimized.  That beats just writing the results to disk, and ignores the time to read back the results for comparison.  Even if you assume much faster disks, once you count in the time to read back the results, FP emulation easily is the better choice.</p>;comment;12003233;12003201;2012-07-30 19:02:33.866452+00;2;;\N;100031056;2012-07-30 19:02:33.866452+00;12004472;\N;\N;0;f
12003274;;cs258 ;100008281;"<p>a macro-based implementation sounds great.. I was hoping that someone would find the idea useful and then adapt it according to his/her preferences.  I agree with your comment about using the ptr twice.. it is effective but I do not like it.  I tried different options but what ended up happening was that my allocations became buried in libraries and now I seldom have a need to use safe_malloc() directly so it stop bothering me.  The benefits are still there, though.  All I have to do is to use malloc_objects_num() at the end of the program.</p>
<p>Another possible advantage of using macros is that you could have it work as a normal malloc() or as safe_malloc() depending on a flag.  There are some pathological data structures, llke double-linked lists, that use mallocs so often that it might make sense to use safe_malloc() only while developing the application and then, once you are reasonably sure that there is no memory leak, go back to the normal malloc to avoid the penalty of calling an additional function and the cost of the addition or substraction every time that the 'safe' routines are called.</p>";comment;12003270;12003175;2012-08-02 04:54:11.659652+00;0;;\N;100008281;2012-08-02 04:54:11.659652+00;12004511;\N;\N;0;f
12003293;Google TechTalks on writing testable code;cs258 meta resource;100094587;"<p>There are a number of great talks by Misko Hevery, available for free on YouTube. Misko's main message is that testing is easy IF the software under test is written in a testable way. He then goes on to talk in great detail on how testability can be achieved in practice. </p>
<p><a href=""http://www.youtube.com/watch?v=-FRm3VPhseI&amp;feature=relmfu"" rel=""nofollow"">http://www.youtube.com/watch?v=-FRm3VPhseI&amp;feature=relmfu</a></p>
<p><a href=""http://www.youtube.com/watch?v=RlfLCWKxHJ0&amp;feature=relmfu"" rel=""nofollow"">http://www.youtube.com/watch?v=RlfLCWKxHJ0&amp;feature=relmfu</a></p>
<p>and others</p>";question;\N;\N;2012-08-03 14:02:03.639786+00;3;;12042905;100094587;2012-08-03 14:02:03.639786+00;12005238;\N;\N;250;f
12003321;;cs258 ;100118210;"<p>I would handle this with ""if"" where program is expected to take action and continue [user inputs negative number to prompt, program justs asks for another number] and exception if program is expected to gracefully terminate [negative number read from file, need to close file and free memory before terminating]</p>
<p>Note that if you are writing a library routine that throws exceptions, every program using that library needs to include a handler for each exception - ""if"" with bogus return may be easier for users</p>";comment;12003286;12003197;2012-08-04 14:18:14.886333+00;0;;\N;100118210;2012-08-04 14:18:14.886333+00;12004564;\N;\N;0;f
12003329;;cs258 ;100016366;"<p>I also found it annonying that eog kept popping up on top of whatever I was doing whatever desktop I was on. So I started using one of the *box dm's (fluxbox specifically), the switch was also partly due to my IceWM process memory ueage growing with every open &amp; close of eog.  The *box dm's allow you to set whether new windows can focus or not by setting:</p>
<pre><code>focusNewWindows: False
</code></pre>
<p>in your ~/.fluxbox/init file . Which now means I can work while eog opens and closes behind whatever I'm doing.</p>";comment;12003326;12003326;2012-08-05 07:55:29.453284+00;1;;12035157;100016366;2012-08-05 07:56:28.526324+00;12004573;\N;\N;0;f
12003350;Blog Article on Fuzzy Testing;cs258 discussion testing resource;100073209;"<p><a href=""http://eclipsesource.com/blogs/2012/08/06/fuzzy-testing-of-datamodel-centric-applications/"" rel=""nofollow""></a><a href=""http://eclipsesource.com/blogs/2012/08/06/fuzzy-testing-of-datamodel-centric-applications/"" rel=""nofollow"">http://eclipsesource.com/blogs/2012/08/06/fuzzy-testing-of-datamodel-centric-applications/</a></p>";question;\N;\N;2012-08-06 23:37:46.5968+00;1;;12042918;100004818;2012-08-07 13:18:19.866239+00;12005251;\N;\N;225;f
12003365;;cs258 ;100016314;"<p>Thanks <a href=""http://forums.udacity.com/users/100027024/anthony-teate-2""><a href=""http://forums.udacity.com/users/100027024/anthony-teate-2"">@Anthony</a></a> Teate. I think this is an important class for real-life/industry. It has been a good class, and I think it could be an even better class with a little bit of additional work.</p>";comment;12003298;12003298;2012-08-07 21:37:04.112423+00;0;;\N;100016314;2012-08-07 21:37:04.112423+00;12004630;\N;\N;0;f
12003379;;cs258 ;100080092;"<p>I get it, except for one thing - the converter gives a run time error if it  can't convert the bytearray back to a string - I'll just fuzz with values 20 to 126.</p>
<p>Thanks!</p>";comment;12003376;12003375;2012-08-08 02:53:27.67538+00;0;;\N;100080092;2012-08-08 02:53:27.67538+00;12004650;\N;\N;0;f
"<p>A tweak to the code above, another way to remove the loop</p>
<pre><code>def str_to_bin2(s, pad=7):
output = """"
for c in s:
    b = bin(ord(c))
    b = b[2:] # Cut off the '0b' from the front
    output = '0' * (pad-len(b)) + b + output
return output
</code></pre>";;;;;;;;;;;;;;;;;;
<p>About the last homework, to which number should I round 3.5 for example?</p>;;;;;;;;;;;;;;;;;;
"<p>After I save the homework answer and come back later I do not see it saved. Is there a problem?</p>
<p>For programming homework it is saved in python.</p>
<p>Sandip</p>";;;;;;;;;;;;;;;;;;
<p>Anybody who hasn't finished homework 1 yet?</p>;;;;;;;;;;;;;;;;;;
"<p>Assuming: var1 = ""dinner""</p>
<p>print var1[7]<br>
returns the error message: ""IndexError: string index out of range""<br>
(OK, I understand that)</p>
<p>but<br>
print var1[:7] + var1[7:]<br>
returns no error message<br>
WHY NOT?</p>";;;;;;;;;;;;;;;;;;
"<p>can anyone tell me how and from where to install python.<br>
and how to start working</p>";;;;;;;;;;;;;;;;;;
<p>can i use functions we haven't taken yet ? !</p>;;;;;;;;;;;;;;;;;;
<p>Can we turn the word caption on and off for the reading of the course material?</p>;;;;;;;;;;;;;;;;;;
<p>does somebody know how to do this?</p>;;;;;;;;;;;;;;;;;;
<p>Dudas y consultas sobre la tarea numero 1.</p>;;;;;;;;;;;;;;;;;;
<p>English isn't my first language and the subtitles are so helpful until lesson 14, after that, the videos don't have subtitles. So please, if possible, put subtitles on the videos, i'm really liking this course, thanks for the work.</p>;;;;;;;;;;;;;;;;;;
"<p>for I can not visit the udacity vedio pages,so can you help me to send me the CS101 Course Vedios via EMAIL.My Email is:<br>
@8765004</p>";;;;;;;;;;;;;;;;;;
"<p>Hello everybody, </p>
<p>i just started the class today. At first i got an email that told me that i have to finish my homework till tomorow. I dont think i can make it in this short time. So what will happen if i dont finish.</p>";;;;;;;;;;;;;;;;;;
<p>Hello, I don't know where to find in the web my own grade and the correct answers Could you help me? Thanks in advance, Vanesa.</p>;;;;;;;;;;;;;;;;;;
"<p>Hi </p>
<p>The find function returns a -1 when it doesn't find a sub-string in a string. My question is if there is a string say ""west"" and we find for t (""west"".find('t')), then it will return 3 as the position. But can it return -1 as well s it is the last position in the string ?  </p>";;;;;;;;;;;;;;;;;;
"<p>Hi Guys, </p>
<p>Does anyone know the model of the Digital Board the professor has been used during the course ?</p>
<p>I am also a online professor in Brazil and I am interested on that type of gadget.</p>
<p>Thanks, <br>
Augusto</p>";;;;;;;;;;;;;;;;;;
<p>Hi guys, if I go to my Stack Overflow profile I see a tab called accounts.  This forum looks like it was built as a Stack Exchange site and I signed in with the same email, is it possible to link the two so this will appear as under my Stack Overflow account tab?</p>;;;;;;;;;;;;;;;;;;
"<p>Hi there!</p>
<p>Any Hungarians doing the course? We could form a group!<br>
;)</p>";;;;;;;;;;;;;;;;;;
"<p>Hi, do you have an area in your forum to bestow homage to to excellent knowledge you are providing for free ?</p>
<p>Thank you.</p>";;;;;;;;;;;;;;;;;;
"<p>hi, i canot figure out why but if i search ""non english questions"" it returns an 500 internal server error i tried with other querys but all of the work</p>";;;;;;;;;;;;;;;;;;
"<p>Hi<br>
I am unable to give the programming quiz. I am not able to write anything on the browser inbuilt editor. Please help</p>";;;;;;;;;;;;;;;;;;
<p>How do you close a question that is a duplicate of another? For example, there are MANY posts asking about the fist homework assignment. We have already answered this question and these other threads should be closed. Is there a karma requirement? If so, what is it? This isn't addressed in the FAQ.</p>;;;;;;;;;;;;;;;;;;
"<p>How many of you have used ""if"" in the Rounding off problem?</p>";;;;;;;;;;;;;;;;;;
<p>how to assign more than one line to avariable in python</p>;;;;;;;;;;;;;;;;;;
<p>I added an answer concerning floating point accuracy, and the answer doesn't show up. But if I go to edit the question, the text is still there. Anyone else experiencing this?</p>;;;;;;;;;;;;;;;;;;
<p>I am come from china.How to?</p>;;;;;;;;;;;;;;;;;;
<p>i cant view the course content</p>;;;;;;;;;;;;;;;;;;
<p>I didn't exactly understand what the 1st homework assignment question is about? Do we have to select options which are related to learning search engine or what?</p>;;;;;;;;;;;;;;;;;;
"<p>I don't know how to count how many times a recursice defintion is run through. If I try to count with a variable( i = 0 and then i = i + 1) it is always set back to zero which is logical but I'm stuck here. Any suggestions?<br>
Thanks!</p>";;;;;;;;;;;;;;;;;;
<p>I don't see any way to submit the homework.</p>;;;;;;;;;;;;;;;;;;
"<p>I know how to get it to print out udacity but how do you get the capital?<br>
Any help would be appreciated.</p>";;;;;;;;;;;;;;;;;;
"<p>I notice that if I go back and review the answers I submitted for each question,<br>
The green check-mark turns to a yellow dot.  Does the yellow dot mean I must resubmit my answers?   </p>";;;;;;;;;;;;;;;;;;
<p>i wonder why the output came out 2.998e+17</p>;;;;;;;;;;;;;;;;;;
